id,decision,exclusion_criterion,confidence,reasoning
FDJYNIS6,Exclude,E5,100,The abstract describes a bibliometric literature review/survey without any original implementation or contribution to federated learning in manufacturing.
FDM4UN43,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original FL implementation or empirical contribution.
FEWH39IU,Exclude,E2,100,"The abstract focuses on IoT network security in RPL-based networks, which is unrelated to manufacturing applications of federated learning."
FFHW3ZC8,Include,,95,"The abstract describes federated learning applied to industrial applications (microelectromechanical systems and predictive maintenance with C-MAPSS), which are manufacturing contexts."
FGK5V96K,Exclude,E2,95,"The abstract focuses on blockchain-enabled distributed IoT data storage and provenance tracking, not federated learning in manufacturing."
FHI3GH9V,Exclude,E2,100,"The abstract focuses on blockchain-based industrial procurement and smart contracts, with no mention of federated learning (FL) or its application in manufacturing."
FHZM93VG,Include,,90,"The abstract explicitly mentions applications in 'production planning,' which falls within manufacturing."
FI3NCUVI,Include,,95,"The abstract discusses federated learning updates in the context of a smart factory use case, which is within manufacturing."
FIF9H8JX,Include,,95,"The abstract describes a federated learning-like approach (Compute-to-Data) applied explicitly in manufacturing for predictive AI models (surface roughness and tool wear), with no mention of healthcare, finance, or other domains."
FIWX2FFP,Include,,98,"The abstract explicitly discusses federated learning in a manufacturing context (Industry 4.0, shop floors, and industrial assets)."
FJDUUHBC,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without presenting original empirical or applied FL implementation in manufacturing.
FK3EEP5Z,Exclude,E2,100,"The abstract focuses on an intrusion detection system for IoT-edge platforms using deep learning ensembles, with no mention of federated learning or manufacturing applications."
FK6W54PZ,Include,,100,The abstract explicitly focuses on federated learning in a manufacturing context with real-world case studies and privacy-preserving techniques.
FLII8GGU,Exclude,E2,100,The abstract focuses on shared vehicle data systems (autonomous driving) with no explicit mention of manufacturing or transferable models to it.
FLJJAH7F,Exclude,E2,95,"The abstract focuses on cyber vulnerability detection and network security using FL, ML, and DL in an IoT/industrial context, but it does not explicitly discuss applications or transferable models to manufacturing processes, coordination of training without centralizing data, or organizational/economic arrangements—key aspects of the review scope."
FLK9M3F2,Exclude,E5,100,The abstract explicitly states it is a survey without original contribution ('we present a contemporary survey').
FNIXHCUJ,Exclude,E2,100,The abstract focuses on reinforcement learning in a general multi-agent setting without explicit mention of manufacturing or transferable models to manufacturing.
FR7JVFRY,Exclude,E2,100,"The abstract explicitly focuses on Mars colonisation cybersecurity and edge computing, with no mention of manufacturing or federated learning applications in that domain."
FS9H9IEM,Exclude,E2,90,The abstract focuses on IoT scenarios without explicit mention of manufacturing or transferable models to manufacturing.
FSYCUC88,Exclude,E5,100,The abstract explicitly states it is an extensive survey without original contribution or applied implementation.
FTBI4JEQ,Exclude,E2,100,"The abstract explicitly focuses on federated learning applications in medical image analysis, which is outside manufacturing."
FUBK8GZX,Include,,100,The abstract explicitly discusses federated learning in the context of supply chain management and manufacturing backorder prediction.
FW7MHR56,Exclude,E2,100,"The abstract focuses on EEG data acquisition systems for brain-computer interfaces (BCI) and neuroscience applications, which are outside the manufacturing domain."
FW9DKSUZ,Exclude,E5,100,The abstract explicitly states it is a 'comprehensive survey and critical analysis' without presenting original FL implementation or empirical contribution.
FWKK3XH8,Include,,95,"The abstract discusses federated learning in commercial environments with restricted data, which aligns with manufacturing contexts."
FZ8V2P9I,Exclude,E5,90,The abstract describes a literature review/survey focusing on cybersecurity defenses and implementation guides without introducing or analyzing an original federated learning application in manufacturing.
G4CX7MTQ,Exclude,E2,100,The abstract discusses edge computing and distributed data processing but does not mention federated learning (FL) or manufacturing industries.
G666DGSV,Exclude,E2,100,"The abstract explicitly focuses on cross-border logistics risk management, which is outside the manufacturing domain."
G7ZANKQP,Exclude,E2,100,"The abstract focuses on IoT threat detection and cybersecurity, which is outside the manufacturing domain."
G828EAUK,Include,,98,"The abstract explicitly focuses on federated learning for defect detection in manufacturing with distributed edge nodes, addressing statistical heterogeneity and model generalization in an industrial context."
GAT9U2NK,Exclude,E2,100,"The abstract focuses on intrusion detection systems (IDS) for network security, which is outside the manufacturing domain and does not mention transferable models to manufacturing."
GAWJVPLC,Include,,95,The abstract explicitly mentions 'smart factories' as an application domain for federated learning in industry.
GDUBCSQP,Exclude,E2,100,The abstract focuses on trust management and certificate lifecycle administration in IoT environments without any mention of manufacturing or federated learning applications.
GEXTSJ77,Include,,95,The abstract explicitly mentions real industrial case studies in manufacturing (Bosch factories and aircraft component predictions).
GFN5DWA5,Exclude,E2,100,The abstract focuses on a hybrid machine learning framework for anomaly detection in smart manufacturing but does not mention federated learning (FL) or decentralized model coordination.
GFS27NCA,Exclude,E5,100,The abstract describes a bibliometric analysis and literature review without presenting original research or applied implementation of federated learning in manufacturing.
GGKH9A6A,Include,,95,The abstract explicitly focuses on FL in IIoT (Industrial Internet of Things) settings within manufacturing contexts.
GGYB5WA8,Exclude,E5,100,The abstract explicitly states it is a survey without original contribution or applied implementation.
GIQA3HI5,Exclude,E2,100,The abstract focuses on IoT-based intrusion detection in critical infrastructure (not manufacturing) and does not mention federated learning or applications transferable to manufacturing.
